MovieID,Title,Genres,Language,Country,Total Views,YEAR
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,German,USA,98757,1998
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,Spanish,France,93797,1998
2277,Somewhere in the City (1997),Drama,Italian,USA,95599,1997
2278,Ronin (1998),Action|Crime|Thriller,Spanish,UK,20757,1998
2279,Urban Legend (1998),Horror|Thriller,German,Italy,88382,1998
2280,Clay Pigeons (1998),Crime,English,USA,35923,1998
2281,Monument Ave. (1998),Crime,German,Canada,76418,1998
2282,Pecker (1998),Comedy|Drama,Italian,Canada,86954,1998
2283,"Sheltering Sky, The (1990)",Drama,French,Canada,40553,1990
2284,Bandit Queen (1994),Drama,Spanish,UK,34910,1994
2285,If.... (1968),Drama,English,India,34217,1968
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,English,Italy,90046,1980
2287,Them! (1954),Sci-Fi|Thriller|War,English,France,14163,1954
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,German,India,84490,1982
2289,"Player, The (1992)",Comedy|Drama,Italian,India,79291,1992
2290,Stardust Memories (1980),Comedy|Drama,French,France,1622,1980
2291,Edward Scissorhands (1990),Drama|Romance,German,France,37623,1990
2292,Overnight Delivery (1996),Romance,English,Canada,18962,1996
2293,Shadrach (1998),Drama,English,India,86949,1998
2294,Antz (1998),Animation|Children's,Spanish,Canada,72853,1998
2295,"Impostors, The (1998)",Comedy,English,USA,27427,1998
2296,"Night at the Roxbury, A (1998)",Comedy,Italian,Italy,56760,1998
2297,What Dreams May Come (1998),Drama|Romance,Italian,India,79695,1998
2298,Strangeland (1998),Thriller,Spanish,USA,21634,1998
2299,"Battle of the Sexes, The (1959)",Comedy,German,USA,32409,1959
2300,"Producers, The (1968)",Comedy|Musical,English,UK,73040,1968
2301,History of the World: Part I (1981),Comedy,Spanish,India,65688,1981
2302,My Cousin Vinny (1992),Comedy,Italian,USA,94045,1992
2303,Nashville (1975),Drama|Musical,Italian,India,34128,1975
2304,Love Is the Devil (1998),Drama,Spanish,France,52964,1998
2305,Slam (1998),Drama,Spanish,UK,85734,1998
2306,Holy Man (1998),Comedy,Italian,UK,36772,1998
2307,One Tough Cop (1998),Action|Drama,French,India,23391,1998
2308,Detroit 9000 (1973),Action|Crime,Spanish,India,70638,1973
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,German,USA,21918,1998
2310,"Mighty, The (1998)",Drama,Spanish,India,49619,1998
2311,2010 (1984),Mystery|Sci-Fi,Italian,Canada,6147,1984
2312,Children of a Lesser God (1986),Drama,French,France,64154,1986
2313,"Elephant Man, The (1980)",Drama,Spanish,Canada,29650,1980
2314,Beloved (1998),Drama,Italian,Canada,22641,1998
2315,Bride of Chucky (1998),Horror|Thriller,French,USA,40386,1998
2316,Practical Magic (1998),Drama|Romance,Italian,India,82593,1998
2317,"Alarmist, The (1997)",Comedy,German,France,86020,1997
2318,Happiness (1998),Comedy,German,Italy,32332,1998
2319,Reach the Rock (1997),Comedy,English,France,52973,1997
2320,Apt Pupil (1998),Drama|Thriller,Spanish,UK,28151,1998
2321,Pleasantville (1998),Comedy,Italian,UK,49814,1998
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,German,India,26064,1998
2323,"Cruise, The (1998)",Documentary,Italian,India,52081,1998
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,Spanish,Italy,74943,1997
2325,Orgazmo (1997),Comedy,French,France,53214,1997
2326,Shattered Image (1998),Drama|Thriller,French,France,13067,1998
2327,Tales from the Darkside: The Movie (1990),Horror,German,Canada,73666,1990
2328,Vampires (1998),Horror,English,France,30669,1998
2329,American History X (1998),Drama,Italian,UK,77727,1998
2330,Hands on a Hard Body (1996),Documentary,Italian,Canada,51785,1996
2331,Living Out Loud (1998),Comedy|Romance,English,France,11004,1998
2332,Belly (1998),Crime|Drama,Italian,UK,42178,1998
2333,Gods and Monsters (1998),Drama,Italian,India,84564,1998
2334,"Siege, The (1998)",Action|Thriller,Italian,Italy,28075,1998
2335,"Waterboy, The (1998)",Comedy,Spanish,Italy,61439,1998
2336,Elizabeth (1998),Drama,German,USA,77387,1998
2337,Velvet Goldmine (1998),Drama,Italian,USA,92973,1998
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,German,India,51671,1998
2339,I'll Be Home For Christmas (1998),Comedy|Romance,German,Canada,51548,1998
2340,Meet Joe Black (1998),Romance,French,UK,36120,1998
2341,Dancing at Lughnasa (1998),Drama,English,India,92595,1998
2342,Hard Core Logo (1996),Comedy,English,USA,48638,1996
2343,"Naked Man, The (1998)",Drama,English,UK,62063,1998
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,Italian,Italy,99852,1985
2345,Desert Bloom (1986),Drama,German,UK,66690,1986
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,Spanish,India,48091,1975
2347,"Pope of Greenwich Village, The (1984)",Action,English,Canada,22748,1984
2348,Sid and Nancy (1986),Drama,Italian,France,5814,1986
2349,Mona Lisa (1986),Comedy|Thriller,English,Italy,43616,1986
2350,Heart Condition (1990),Comedy,German,Italy,85133,1990
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,Spanish,India,52296,1957
2352,"Big Chill, The (1983)",Comedy|Drama,German,UK,57202,1983
2353,Enemy of the State (1998),Action|Thriller,Italian,UK,47303,1998
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,Spanish,India,2823,1998
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,Italian,India,54048,1998
2356,Celebrity (1998),Comedy,German,India,61984,1998
2357,Central Station (Central do Brasil) (1998),Drama,French,UK,71360,1998
2358,Savior (1998),Drama,Spanish,France,8688,1998
2359,Waking Ned Devine (1998),Comedy,Spanish,France,55979,1998
2360,"Celebration, The (Festen) (1998)",Drama,Spanish,USA,38110,1998
2361,Pink Flamingos (1972),Comedy,French,UK,15616,1972
2362,Glen or Glenda (1953),Drama,Italian,France,41045,1953
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,Italian,Italy,19645,1954
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,Spanish,USA,97965,1984
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,French,UK,70538,1962
2366,King Kong (1933),Action|Adventure|Horror,French,France,1418,1933
2367,King Kong (1976),Action|Adventure|Horror,German,India,12236,1976
2368,King Kong Lives (1986),Action|Adventure|Horror,Spanish,France,51052,1986
2369,Desperately Seeking Susan (1985),Comedy|Romance,Spanish,Canada,89203,1985
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,Italian,Italy,18248,1985
2371,Fletch (1985),Comedy,French,India,25325,1985
2372,Fletch Lives (1989),Comedy,Italian,France,58086,1989
2373,Red Sonja (1985),Action|Adventure,French,Italy,41486,1985
2374,Gung Ho (1986),Comedy|Drama,German,France,47965,1986
2375,"Money Pit, The (1986)",Comedy,Italian,Italy,88567,1986
2376,"View to a Kill, A (1985)",Action,Spanish,USA,92473,1985
2377,Lifeforce (1985),Horror|Sci-Fi,German,UK,94151,1985
2378,Police Academy (1984),Comedy,English,Italy,21523,1984
2379,Police Academy 2: Their First Assignment (1985),Comedy,English,Italy,72324,1985
2380,Police Academy 3: Back in Training (1986),Comedy,French,Canada,5977,1986
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,French,Canada,64056,1987
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,Italian,India,53574,1988
2383,Police Academy 6: City Under Siege (1989),Comedy,Italian,UK,73764,1989
2384,Babe: Pig in the City (1998),Children's|Comedy,Italian,Canada,88642,1998
2385,Home Fries (1998),Comedy|Romance,Italian,Italy,50910,1998
2386,Jerry Springer: Ringmaster (1998),Drama,French,USA,89871,1998
2387,Very Bad Things (1998),Comedy|Crime,Italian,USA,99421,1998
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,Italian,Italy,89367,1997
2389,Psycho (1998),Crime|Horror|Thriller,French,France,29347,1998
2390,Little Voice (1998),Comedy,Italian,Italy,64735,1998
2391,"Simple Plan, A (1998)",Crime|Thriller,Spanish,USA,68603,1998
2392,Jack Frost (1998),Comedy|Drama,German,UK,59596,1998
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,German,India,66116,1998
2394,"Prince of Egypt, The (1998)",Animation|Musical,German,India,65214,1998
2395,Rushmore (1998),Comedy,Spanish,India,91180,1998
2396,Shakespeare in Love (1998),Comedy|Romance,English,France,56232,1998
2397,Mass Appeal (1984),Drama,French,USA,23252,1984
2398,Miracle on 34th Street (1947),Drama,German,UK,45643,1947
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,French,UK,81454,1985
2400,Prancer (1989),Children's|Drama,English,India,17960,1989
2401,Pale Rider (1985),Western,French,USA,34364,1985
2402,Rambo: First Blood Part II (1985),Action|War,English,UK,44169,1985
2403,First Blood (1982),Action,Spanish,Italy,25047,1982
2404,Rambo III (1988),Action|War,Italian,UK,70036,1988
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,Spanish,India,19740,1985
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,Italian,UK,34839,1984
2407,Cocoon (1985),Comedy|Sci-Fi,French,Italy,34123,1985
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,Italian,UK,91718,1988
2409,Rocky II (1979),Action|Drama,German,France,45597,1979
2410,Rocky III (1982),Action|Drama,Spanish,India,26924,1982
2411,Rocky IV (1985),Action|Drama,German,UK,14412,1985
2412,Rocky V (1990),Action|Drama,English,Italy,11532,1990
2413,Clue (1985),Comedy|Mystery,Italian,India,43151,1985
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,Spanish,France,68363,1985
2415,Violets Are Blue... (1986),Drama|Romance,English,France,60169,1986
2416,Back to School (1986),Comedy,Spanish,India,78586,1986
2417,Heartburn (1986),Comedy|Drama,French,USA,90897,1986
2418,Nothing in Common (1986),Comedy,German,Canada,57824,1986
2419,Extremities (1986),Drama|Thriller,German,USA,65950,1986
2420,"Karate Kid, The (1984)",Drama,Italian,USA,9268,1984
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,German,Italy,65824,1986
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,German,Canada,91329,1989
2423,Christmas Vacation (1989),Comedy,Spanish,France,64587,1989
2424,You've Got Mail (1998),Comedy|Romance,French,USA,54527,1998
2425,"General, The (1998)",Crime,German,UK,24747,1998
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,Spanish,France,53913,1998
2427,"Thin Red Line, The (1998)",Action|Drama|War,French,UK,20601,1998
2428,"Faculty, The (1998)",Horror|Sci-Fi,Italian,UK,60287,1998
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,Spanish,USA,75260,1998
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,English,USA,40423,1949
2431,Patch Adams (1998),Comedy|Drama,Italian,USA,27071,1998
2432,Stepmom (1998),Drama,French,India,87538,1998
2433,"Civil Action, A (1998)",Drama,German,Canada,24442,1998
2434,Down in the Delta (1998),Drama,German,Italy,92903,1998
2435,Hurlyburly (1998),Drama,French,Canada,37498,1998
2436,Tea with Mussolini (1999),Comedy,French,Canada,30592,1999
2437,Wilde (1997),Drama,French,Italy,27738,1997
2438,Outside Ozona (1998),Drama|Thriller,French,France,46142,1998
2439,Affliction (1997),Drama,German,Italy,66334,1997
2440,Another Day in Paradise (1998),Drama,Italian,UK,31313,1998
2441,"Hi-Lo Country, The (1998)",Drama|Western,English,UK,28435,1998
2442,Hilary and Jackie (1998),Drama,French,Italy,37230,1998
2443,Playing by Heart (1998),Drama|Romance,French,Canada,18346,1998
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,Italian,France,34692,1997
2445,At First Sight (1999),Drama,Spanish,Italy,74680,1999
2446,In Dreams (1999),Thriller,Spanish,Italy,8169,1999
2447,Varsity Blues (1999),Comedy|Drama,Italian,France,16760,1999
2448,Virus (1999),Horror|Sci-Fi,Italian,Italy,62344,1999
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,English,India,51668,1987
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,English,India,64555,1986
2451,"Gate, The (1987)",Horror,German,USA,27416,1987
2452,"Gate II: Trespassers, The (1990)",Horror,German,UK,75690,1990
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,French,UK,7127,1986
2454,"Fly, The (1958)",Horror|Sci-Fi,Italian,Italy,99380,1958
2455,"Fly, The (1986)",Horror|Sci-Fi,French,Canada,51315,1986
2456,"Fly II, The (1989)",Horror|Sci-Fi,Italian,France,75837,1989
2457,Running Scared (1986),Action|Comedy,English,UK,40999,1986
2458,Armed and Dangerous (1986),Comedy|Crime,Italian,UK,72806,1986
2459,"Texas Chainsaw Massacre, The (1974)",Horror,English,Italy,98621,1974
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,Spanish,India,98646,1986
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,Spanish,Italy,24461,1990
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,Italian,India,65993,1994
2463,Ruthless People (1986),Comedy,English,Canada,76888,1986
2464,Trick or Treat (1986),Horror,English,India,99599,1986
2465,Deadly Friend (1986),Horror,French,UK,73871,1986
2466,Belizaire the Cajun (1986),Drama,German,India,89087,1986
2467,"Name of the Rose, The (1986)",Mystery,Spanish,Canada,60015,1986
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,German,Italy,29498,1986
2469,Peggy Sue Got Married (1986),Comedy|Romance,Italian,France,10440,1986
2470,Crocodile Dundee (1986),Adventure|Comedy,French,UK,77336,1986
2471,Crocodile Dundee II (1988),Adventure|Comedy,French,Canada,1118,1988
2472,Tough Guys (1986),Comedy,English,Italy,84796,1986
2473,Soul Man (1986),Comedy,German,France,54792,1986
2474,"Color of Money, The (1986)",Drama,German,USA,56660,1986
2475,52 Pick-Up (1986),Action|Mystery|Thriller,French,Canada,64374,1986
2476,Heartbreak Ridge (1986),Action|War,Italian,USA,80189,1986
2477,Firewalker (1986),Adventure,French,UK,92743,1986
2478,Three Amigos! (1986),Comedy|Western,Italian,USA,16196,1986
2479,Gloria (1999),Drama|Thriller,Spanish,Italy,76111,1999
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,English,UK,14264,1997
2481,My Name Is Joe (1998),Drama|Romance,English,Italy,21155,1998
2482,Still Crazy (1998),Comedy|Romance,Italian,Italy,20590,1998
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,Spanish,Italy,29603,1995
2484,Tinseltown (1998),Comedy,English,USA,56071,1998
2485,She's All That (1999),Comedy|Romance,Italian,India,64800,1999
2486,24-hour Woman (1998),Drama,Italian,Italy,15303,1998
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,Italian,Italy,63525,1998
2488,Peeping Tom (1960),Drama|Horror|Thriller,French,USA,4721,1960
2489,Spanish Fly (1998),Drama,Italian,Canada,40807,1998
2490,Payback (1999),Action|Thriller,English,UK,45039,1999
2491,Simply Irresistible (1999),Comedy|Romance,French,India,45521,1999
2492,20 Dates (1998),Comedy,English,India,36458,1998
2493,"Harmonists, The (1997)",Drama,French,France,65671,1997
2494,"Last Days, The (1998)",Documentary,French,France,58196,1998
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,Italian,Canada,43512,1973
2496,Blast from the Past (1999),Comedy|Romance,Spanish,UK,90310,1999
2497,Message in a Bottle (1999),Romance,French,Canada,44254,1999
2498,My Favorite Martian (1999),Comedy|Sci-Fi,Italian,France,57421,1999
2499,God Said 'Ha!' (1998),Comedy,French,Canada,63769,1998
2500,Jawbreaker (1999),Comedy,French,Canada,84464,1999
2501,October Sky (1999),Drama,Italian,UK,33275,1999
2502,Office Space (1999),Comedy|Romance,French,France,80591,1999
2503,"Apple, The (Sib) (1998)",Drama,Italian,USA,45774,1998
2504,200 Cigarettes (1999),Comedy|Drama,Spanish,UK,43856,1999
2505,8MM (1999),Thriller,English,France,99678,1999
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,Spanish,India,78707,1999
2507,Breakfast of Champions (1999),Comedy,German,UK,98225,1999
2508,"Breaks, The (1999)",Drama,Spanish,Italy,66503,1999
2509,Eight Days a Week (1997),Comedy,English,UK,5444,1997
2510,Just the Ticket (1999),Comedy|Romance,English,USA,98897,1999
2511,"Long Goodbye, The (1973)",Crime,German,UK,49309,1973
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,Spanish,France,56534,1982
2513,Pet Sematary (1989),Horror,Spanish,France,28761,1989
2514,Pet Sematary II (1992),Horror,Italian,USA,44727,1992
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,English,UK,94434,1993
2516,Children of the Corn III (1994),Horror,English,India,49948,1994
2517,Christine (1983),Horror,English,Italy,56059,1983
2518,Night Shift (1982),Comedy,German,Italy,32754,1982
2519,House on Haunted Hill (1958),Horror,French,Canada,52718,1958
2520,Airport (1970),Drama,German,USA,91255,1970
2521,Airport 1975 (1974),Drama,Italian,UK,21341,1974
2522,Airport '77 (1977),Drama,English,UK,36904,1977
2523,Rollercoaster (1977),Drama|Thriller,French,India,28548,1977
2524,"Towering Inferno, The (1974)",Action|Drama,Italian,France,99220,1974
2525,Alligator (1980),Action|Horror|Sci-Fi,German,France,78625,1980
2526,Meteor (1979),Sci-Fi,German,India,5881,1979
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,English,UK,28541,1973
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,French,UK,21433,1976
2529,Planet of the Apes (1968),Action|Sci-Fi,English,India,88133,1968
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,Italian,France,26784,1970
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,German,India,9135,1973
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,English,USA,20767,1972
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,English,Italy,53491,1971
2534,Avalanche (1978),Action,English,UK,20935,1978
2535,Earthquake (1974),Action,Italian,France,34969,1974
2536,"Concorde: Airport '79, The (1979)",Drama,French,Canada,53946,1979
2537,Beyond the Poseidon Adventure (1979),Adventure,Spanish,India,64598,1979
2538,Dancemaker (1998),Documentary,English,France,58557,1998
2539,Analyze This (1999),Comedy,French,Canada,28408,1999
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,Spanish,France,79168,1999
2541,Cruel Intentions (1999),Drama,Spanish,Italy,9316,1999
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,French,Canada,24821,1998
2543,Six Ways to Sunday (1997),Comedy,Spanish,France,69226,1997
2544,"School of Flesh, The (L' École de la chair) (1998)",Drama,Spanish,France,55547,1998
