UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device
SF_3663,36,F,USA,Free,473,Smart TV
SF_3664,20,F,France,Free,106,Desktop
SF_3665,24,M,USA,Free,162,Desktop
SF_3666,55,M,Italy,Free,14,Smart TV
SF_3667,33,F,Canada,Subscriber,406,Smart TV
SF_3668,32,F,UK,Subscriber,222,Smart TV
SF_3669,39,M,USA,Subscriber,398,Mobile
SF_3670,28,M,Italy,Free,310,Desktop
SF_3671,45,M,Canada,Subscriber,120,Smart TV
SF_3672,34,M,India,Subscriber,366,Tablet
SF_3673,25,M,Italy,Free,19,Mobile
SF_3674,14,M,USA,Subscriber,351,Tablet
SF_3675,64,M,Canada,Free,98,Tablet
SF_3676,33,F,Italy,Free,335,Desktop
SF_3677,30,F,Italy,Subscriber,324,Mobile
SF_3678,17,M,UK,Subscriber,58,Smart TV
SF_3679,34,M,France,Subscriber,464,Smart TV
SF_3680,23,F,Canada,Subscriber,386,Smart TV
SF_3681,36,M,Italy,Free,174,Smart TV
SF_3682,55,F,Canada,Free,484,Tablet
SF_3683,19,M,Canada,Subscriber,273,Mobile
SF_3684,42,M,France,Free,244,Desktop
SF_3685,46,M,France,Subscriber,204,Smart TV
SF_3686,14,M,Canada,Subscriber,495,Mobile
SF_3687,33,F,UK,Free,211,Mobile
SF_3688,22,M,France,Subscriber,288,Tablet
SF_3689,31,M,France,Free,97,Mobile
SF_3690,54,M,Canada,Subscriber,105,Tablet
SF_3691,62,M,UK,Free,18,Mobile
SF_3692,31,M,France,Free,346,Tablet
SF_3693,20,M,Italy,Free,117,Smart TV
SF_3694,65,M,USA,Free,86,Smart TV
SF_3695,63,M,UK,Subscriber,493,Smart TV
SF_3696,24,M,India,Subscriber,295,Mobile
SF_3697,29,M,Canada,Free,270,Smart TV
SF_3698,26,M,India,Free,236,Smart TV
SF_3699,49,F,Italy,Free,223,Mobile
SF_3700,31,M,India,Free,185,Tablet
SF_3701,55,M,India,Subscriber,187,Mobile
SF_3702,37,M,USA,Free,409,Mobile
SF_3703,48,M,Canada,Subscriber,446,Mobile
SF_3704,63,F,UK,Subscriber,67,Mobile
SF_3705,49,M,Italy,Free,404,Tablet
SF_3706,32,M,India,Free,50,Tablet
SF_3707,28,F,Italy,Subscriber,238,Desktop
SF_3708,47,M,Canada,Subscriber,36,Smart TV
SF_3709,64,M,India,Free,393,Smart TV
SF_3710,19,M,USA,Free,335,Desktop
SF_3711,39,M,Italy,Free,170,Tablet
SF_3712,57,M,USA,Subscriber,271,Smart TV
SF_3713,32,F,Italy,Free,431,Tablet
SF_3714,56,M,Canada,Free,83,Mobile
SF_3715,31,M,Canada,Free,349,Smart TV
SF_3716,35,M,UK,Free,352,Tablet
SF_3717,39,M,Italy,Subscriber,252,Desktop
SF_3718,10,M,France,Subscriber,209,Desktop
SF_3719,16,M,Canada,Subscriber,237,Smart TV
SF_3720,63,M,India,Subscriber,97,Tablet
SF_3721,40,M,UK,Free,66,Desktop
SF_3722,11,M,Canada,Subscriber,140,Mobile
SF_3723,27,M,India,Subscriber,151,Tablet
SF_3724,14,M,UK,Subscriber,268,Desktop
SF_3725,29,M,UK,Free,408,Mobile
SF_3726,23,M,UK,Subscriber,388,Desktop
SF_3727,43,M,Italy,Subscriber,88,Smart TV
SF_3728,55,M,France,Subscriber,300,Tablet
SF_3729,17,M,Canada,Free,474,Tablet
SF_3730,10,M,UK,Free,301,Tablet
SF_3731,24,M,France,Subscriber,223,Desktop
SF_3732,24,M,India,Free,440,Mobile
SF_3733,39,M,Canada,Free,133,Smart TV
SF_3734,16,M,Canada,Free,91,Smart TV
SF_3735,61,M,India,Subscriber,395,Smart TV
SF_3736,55,M,Italy,Free,63,Mobile
SF_3737,58,M,Canada,Subscriber,165,Smart TV
SF_3738,54,M,India,Free,453,Mobile
SF_3739,31,M,UK,Free,75,Desktop
SF_3740,22,M,India,Free,96,Desktop
SF_3741,28,M,Italy,Subscriber,24,Smart TV
SF_3742,27,M,France,Free,173,Desktop
SF_3743,55,F,India,Subscriber,298,Mobile
SF_3744,30,M,Italy,Free,409,Tablet
SF_3745,33,F,UK,Subscriber,171,Tablet
SF_3746,16,M,USA,Subscriber,338,Tablet
SF_3747,11,M,Italy,Free,164,Desktop
SF_3748,62,M,France,Subscriber,132,Tablet
SF_3749,14,F,India,Subscriber,185,Tablet
SF_3750,22,F,Canada,Free,195,Tablet
SF_3751,48,F,Italy,Free,318,Mobile
SF_3752,49,F,Italy,Subscriber,100,Tablet
SF_3753,51,M,Italy,Free,396,Mobile
SF_3754,53,M,France,Subscriber,457,Smart TV
SF_3755,28,F,USA,Subscriber,87,Tablet
SF_3756,39,M,Italy,Subscriber,53,Smart TV
SF_3757,31,M,UK,Free,452,Smart TV
SF_3758,57,F,USA,Subscriber,399,Mobile
SF_3759,14,M,India,Subscriber,309,Tablet
SF_3760,41,M,India,Free,10,Mobile
SF_3761,23,M,India,Subscriber,233,Mobile
SF_3762,13,M,USA,Subscriber,141,Desktop
SF_3763,26,M,Italy,Subscriber,211,Desktop
SF_3764,36,M,Italy,Free,483,Desktop
SF_3765,23,F,France,Free,33,Desktop
SF_3766,32,F,France,Free,427,Mobile
SF_3767,61,M,UK,Subscriber,251,Smart TV
SF_3768,23,M,UK,Subscriber,291,Tablet
SF_3769,64,M,USA,Subscriber,108,Smart TV
SF_3770,50,F,France,Subscriber,436,Desktop
SF_3771,10,M,Canada,Subscriber,209,Desktop
SF_3772,16,M,Italy,Free,377,Tablet
SF_3773,30,M,Italy,Free,179,Mobile
SF_3774,22,M,India,Subscriber,222,Tablet
SF_3775,27,M,USA,Free,166,Mobile
SF_3776,25,F,France,Free,486,Desktop
SF_3777,60,M,Italy,Free,460,Tablet
SF_3778,50,M,France,Free,195,Mobile
SF_3779,10,F,France,Subscriber,103,Mobile
SF_3780,33,M,France,Subscriber,350,Tablet
SF_3781,62,F,Italy,Free,405,Mobile
SF_3782,57,F,UK,Subscriber,329,Mobile
SF_3783,27,M,UK,Free,224,Desktop
SF_3784,65,F,USA,Subscriber,64,Desktop
SF_3785,31,F,USA,Free,74,Mobile
SF_3786,50,F,Canada,Free,117,Tablet
SF_3787,50,F,UK,Subscriber,318,Smart TV
SF_3788,32,F,Italy,Subscriber,427,Mobile
SF_3789,23,F,France,Free,161,Smart TV
SF_3790,37,F,UK,Free,499,Tablet
SF_3791,51,M,Italy,Free,71,Smart TV
SF_3792,38,M,Italy,Subscriber,328,Desktop
SF_3793,16,M,France,Free,399,Tablet
SF_3794,16,F,Italy,Free,259,Tablet
SF_3795,23,F,UK,Free,197,Smart TV
SF_3796,49,M,USA,Subscriber,66,Smart TV
SF_3797,41,M,USA,Free,375,Smart TV
SF_3798,36,M,UK,Free,406,Tablet
SF_3799,48,M,UK,Subscriber,110,Mobile
SF_3800,21,M,UK,Free,344,Tablet
SF_3801,58,M,Italy,Free,227,Tablet
SF_3802,41,M,USA,Free,65,Smart TV
SF_3803,26,F,Italy,Subscriber,124,Tablet
SF_3804,41,M,USA,Subscriber,64,Tablet
SF_3805,60,F,France,Subscriber,329,Mobile
SF_3806,17,M,Italy,Subscriber,444,Desktop
SF_3807,60,F,USA,Subscriber,444,Desktop
SF_3808,52,M,UK,Subscriber,177,Desktop
SF_3809,29,M,USA,Subscriber,236,Mobile
SF_3810,47,M,UK,Subscriber,304,Desktop
SF_3811,12,M,USA,Free,471,Tablet
SF_3812,15,M,Italy,Subscriber,303,Smart TV
SF_3813,14,M,Italy,Free,187,Tablet
SF_3814,56,M,UK,Free,323,Mobile
SF_3815,58,M,Italy,Subscriber,260,Mobile
SF_3816,52,F,UK,Free,418,Smart TV
SF_3817,43,M,France,Free,269,Smart TV
SF_3818,38,M,France,Subscriber,97,Tablet
SF_3819,44,M,Canada,Subscriber,90,Desktop
SF_3820,20,M,UK,Subscriber,77,Mobile
SF_3821,26,M,USA,Free,284,Tablet
SF_3822,18,M,USA,Free,118,Mobile
SF_3823,32,M,Canada,Subscriber,150,Smart TV
SF_3824,37,M,France,Subscriber,60,Desktop
SF_3825,43,M,Italy,Free,214,Smart TV
SF_3826,62,M,Canada,Free,306,Tablet
SF_3827,52,M,UK,Subscriber,153,Tablet
SF_3828,44,M,UK,Free,462,Tablet
SF_3829,17,F,India,Free,126,Desktop
SF_3830,19,M,Italy,Free,379,Desktop
SF_3831,56,F,India,Subscriber,438,Mobile
SF_3832,45,F,Italy,Subscriber,37,Tablet
SF_3833,54,M,France,Free,212,Tablet
SF_3834,19,M,Italy,Subscriber,291,Tablet
SF_3835,23,M,India,Free,260,Mobile
SF_3836,63,F,UK,Free,314,Desktop
SF_3837,30,M,Italy,Free,436,Desktop
SF_3838,60,F,Italy,Free,223,Smart TV
SF_3839,20,M,Canada,Free,420,Tablet
SF_3840,10,F,India,Free,96,Tablet
SF_3841,27,M,UK,Subscriber,163,Desktop
SF_3842,20,F,India,Subscriber,55,Tablet
SF_3843,9,F,France,Free,450,Mobile
SF_3844,57,M,UK,Free,473,Desktop
SF_3845,10,M,UK,Subscriber,209,Smart TV
SF_3846,24,M,UK,Subscriber,442,Smart TV
SF_3847,26,M,Canada,Subscriber,288,Mobile
SF_3848,41,M,Canada,Free,230,Smart TV
SF_3849,16,M,UK,Free,389,Mobile
SF_3850,35,M,USA,Free,376,Mobile
SF_3851,30,M,UK,Free,46,Mobile
SF_3852,9,M,Italy,Subscriber,94,Mobile
SF_3853,64,M,France,Free,303,Mobile
SF_3854,65,M,France,Subscriber,239,Desktop
SF_3855,22,M,UK,Subscriber,373,Tablet
SF_3856,59,F,India,Free,498,Smart TV
SF_3857,45,M,Canada,Subscriber,448,Desktop
SF_3858,62,F,Canada,Subscriber,431,Mobile
SF_3859,55,M,USA,Free,204,Desktop
SF_3860,48,M,Italy,Subscriber,491,Mobile
SF_3861,33,M,USA,Subscriber,250,Smart TV
SF_3862,60,M,India,Free,166,Tablet
SF_3863,63,M,Italy,Subscriber,123,Desktop
SF_3864,18,M,UK,Subscriber,393,Mobile
SF_3865,43,F,USA,Subscriber,236,Mobile
SF_3866,61,M,USA,Subscriber,337,Smart TV
SF_3867,49,M,UK,Subscriber,212,Smart TV
SF_3868,35,M,India,Free,145,Smart TV
SF_3869,11,M,UK,Free,252,Smart TV
SF_3870,25,M,Italy,Free,63,Tablet
SF_3871,16,M,USA,Subscriber,330,Desktop
SF_3872,11,M,Italy,Free,454,Smart TV
SF_3873,26,F,USA,Free,297,Desktop
SF_3874,50,M,India,Subscriber,361,Mobile
SF_3875,65,M,Canada,Free,470,Mobile
SF_3876,55,M,USA,Subscriber,89,Smart TV
SF_3877,58,M,France,Free,249,Mobile
SF_3878,13,M,Canada,Free,348,Desktop
SF_3879,29,M,UK,Free,114,Smart TV
SF_3880,31,M,USA,Free,129,Desktop
SF_3881,63,M,UK,Free,152,Tablet
SF_3882,59,M,USA,Subscriber,220,Smart TV
SF_3883,14,M,USA,Subscriber,54,Desktop
SF_3884,9,M,Italy,Free,442,Desktop
SF_3885,9,M,France,Subscriber,249,Desktop
SF_3886,53,M,France,Free,86,Tablet
SF_3887,50,M,India,Free,303,Smart TV
SF_3888,11,M,France,Free,472,Tablet
SF_3889,27,M,Canada,Subscriber,463,Smart TV
SF_3890,31,M,India,Free,68,Desktop
SF_3891,57,F,USA,Subscriber,323,Desktop
SF_3892,37,M,UK,Free,312,Mobile
SF_3893,32,M,Italy,Subscriber,242,Desktop
SF_3894,45,M,Canada,Subscriber,99,Mobile
SF_3895,59,F,Italy,Free,370,Desktop
SF_3896,65,M,USA,Free,90,Smart TV
SF_3897,37,M,India,Subscriber,249,Mobile
SF_3898,56,M,Canada,Free,416,Mobile
SF_3899,54,M,Canada,Subscriber,450,Smart TV
SF_3900,40,F,Italy,Free,350,Smart TV
SF_3901,57,M,France,Subscriber,362,Smart TV
SF_3902,13,M,France,Free,355,Tablet
SF_3903,39,M,France,Free,76,Tablet
SF_3904,54,M,India,Subscriber,80,Mobile
SF_3905,51,M,France,Free,477,Tablet
SF_3906,39,M,Italy,Subscriber,131,Desktop
SF_3907,13,F,Canada,Free,479,Tablet
SF_3908,31,M,USA,Free,359,Mobile
SF_3909,65,M,USA,Subscriber,134,Mobile
SF_3910,64,M,USA,Subscriber,111,Smart TV
SF_3911,59,M,USA,Subscriber,145,Desktop
SF_3912,21,M,UK,Free,122,Desktop
SF_3913,36,M,USA,Free,333,Mobile
SF_3914,56,M,Italy,Subscriber,115,Desktop
SF_3915,31,F,Canada,Free,147,Tablet
SF_3916,32,M,Italy,Subscriber,213,Desktop
SF_3917,37,F,USA,Free,408,Mobile
SF_3918,23,M,USA,Free,137,Desktop
SF_3919,37,M,France,Free,337,Mobile
SF_3920,57,M,USA,Subscriber,283,Smart TV
SF_3921,22,M,Canada,Subscriber,166,Desktop
SF_3922,60,M,Italy,Subscriber,384,Tablet
SF_3923,56,M,Canada,Subscriber,343,Smart TV
SF_3924,29,M,France,Subscriber,447,Tablet
SF_3925,31,M,UK,Free,461,Desktop
SF_3926,55,M,France,Free,195,Smart TV
SF_3927,40,F,USA,Subscriber,398,Mobile
SF_3928,14,M,UK,Subscriber,359,Tablet
SF_3929,14,M,France,Free,405,Tablet
SF_3930,56,M,USA,Free,234,Tablet
SF_3931,62,M,France,Subscriber,337,Smart TV
SF_3932,16,M,USA,Free,105,Tablet
SF_3933,51,F,France,Subscriber,167,Smart TV
SF_3934,34,M,USA,Free,338,Smart TV
SF_3935,10,M,India,Free,248,Mobile
SF_3936,19,F,France,Free,390,Tablet
SF_3937,23,M,UK,Subscriber,290,Mobile
SF_3938,46,M,France,Free,40,Desktop
SF_3939,39,M,France,Free,65,Desktop
SF_3940,11,M,Italy,Subscriber,121,Smart TV
SF_3941,10,M,UK,Subscriber,402,Tablet
SF_3942,64,M,UK,Subscriber,180,Smart TV
SF_3943,32,F,France,Free,135,Desktop
SF_3944,15,F,Canada,Subscriber,102,Mobile
SF_3945,13,F,Italy,Free,144,Smart TV
SF_3946,13,F,UK,Free,490,Tablet
SF_3947,15,M,India,Free,404,Desktop
SF_3948,17,F,USA,Free,488,Tablet
SF_3949,20,M,France,Subscriber,100,Smart TV
SF_3950,31,M,UK,Subscriber,290,Mobile
SF_3951,34,F,Canada,Subscriber,179,Desktop
SF_3952,61,F,Italy,Subscriber,284,Mobile
SF_3953,26,M,Italy,Free,182,Smart TV
SF_3954,23,M,UK,Subscriber,180,Smart TV
SF_3955,24,M,USA,Free,167,Smart TV
SF_3956,17,M,UK,Subscriber,172,Smart TV
SF_3957,22,M,India,Free,412,Tablet
SF_3958,45,M,India,Subscriber,432,Mobile
SF_3959,49,F,UK,Subscriber,197,Mobile
SF_3960,50,F,Canada,Subscriber,335,Tablet
SF_3961,65,M,Italy,Free,334,Mobile
SF_3962,26,F,Canada,Free,173,Smart TV
SF_3963,48,M,UK,Subscriber,366,Mobile
SF_3964,46,M,Canada,Subscriber,186,Mobile
SF_3965,61,M,France,Subscriber,292,Tablet
SF_3966,58,M,UK,Subscriber,496,Desktop
SF_3967,37,F,Canada,Free,157,Smart TV
SF_3968,29,M,USA,Free,450,Smart TV
SF_3969,17,M,India,Subscriber,425,Tablet
SF_3970,63,F,Canada,Subscriber,225,Mobile
SF_3971,39,F,USA,Subscriber,134,Desktop
SF_3972,59,F,France,Free,298,Mobile
SF_3973,38,M,UK,Subscriber,296,Mobile
SF_3974,18,M,UK,Free,176,Desktop
SF_3975,16,F,India,Subscriber,363,Tablet
SF_3976,43,F,Canada,Free,425,Tablet
SF_3977,14,M,Canada,Subscriber,77,Desktop
SF_3978,40,M,India,Free,331,Smart TV
SF_3979,39,F,India,Free,496,Desktop
SF_3980,62,M,USA,Subscriber,125,Mobile
SF_3981,34,F,Italy,Subscriber,489,Desktop
SF_3982,53,M,Canada,Subscriber,452,Tablet
SF_3983,26,M,Italy,Subscriber,493,Tablet
SF_3984,50,M,Canada,Subscriber,156,Tablet
SF_3985,64,M,France,Subscriber,485,Smart TV
SF_3986,56,M,Italy,Free,25,Smart TV
SF_3987,54,F,UK,Free,306,Tablet
SF_3988,32,F,USA,Free,401,Smart TV
SF_3989,64,M,India,Free,443,Tablet
SF_3990,19,M,India,Subscriber,198,Desktop
SF_3991,38,M,USA,Subscriber,188,Desktop
SF_3992,65,M,USA,Subscriber,65,Tablet
SF_3993,12,M,UK,Subscriber,162,Tablet
SF_3994,18,M,USA,Subscriber,492,Smart TV
SF_3995,10,M,Italy,Free,307,Mobile
SF_3996,47,M,France,Subscriber,457,Tablet
SF_3997,42,M,Italy,Free,124,Smart TV
SF_3998,50,M,Canada,Free,392,Smart TV
SF_3999,48,M,USA,Subscriber,383,Mobile
SF_4000,58,M,Italy,Free,141,Desktop
SF_4001,27,F,Canada,Subscriber,435,Smart TV
SF_4002,26,M,USA,Subscriber,403,Tablet
SF_4003,25,M,Italy,Subscriber,269,Smart TV
SF_4004,32,M,UK,Subscriber,186,Tablet
SF_4005,15,M,Italy,Subscriber,468,Tablet
SF_4006,25,M,USA,Free,383,Desktop
SF_4007,36,M,India,Subscriber,456,Tablet
SF_4008,49,M,India,Free,432,Mobile
SF_4009,59,M,Italy,Free,41,Mobile
SF_4010,29,M,India,Free,340,Mobile
SF_4011,50,M,Canada,Free,399,Smart TV
SF_4012,28,M,Italy,Free,90,Desktop
SF_4013,43,M,France,Subscriber,422,Tablet
SF_4014,36,M,UK,Subscriber,191,Desktop
SF_4015,19,F,India,Subscriber,367,Tablet
SF_4016,30,M,France,Free,306,Smart TV
SF_4017,9,M,France,Subscriber,344,Desktop
SF_4018,21,F,USA,Free,310,Mobile
SF_4019,25,M,India,Subscriber,181,Mobile
SF_4020,27,M,Canada,Free,49,Mobile
SF_4021,14,M,France,Subscriber,472,Mobile
SF_4022,33,M,Canada,Subscriber,270,Desktop
SF_4023,53,F,Italy,Free,423,Desktop
SF_4024,44,M,France,Subscriber,82,Tablet
SF_4025,28,F,India,Subscriber,140,Mobile
SF_4026,29,M,Italy,Subscriber,272,Mobile
SF_4027,40,F,Canada,Subscriber,103,Mobile
SF_4028,14,M,France,Free,179,Mobile
SF_4029,52,F,France,Subscriber,380,Tablet
SF_4030,64,M,Canada,Free,123,Desktop
SF_4031,36,M,Italy,Free,67,Mobile
SF_4032,22,M,Italy,Subscriber,98,Desktop
SF_4033,39,M,UK,Free,86,Desktop
SF_4034,60,M,Italy,Subscriber,177,Smart TV
SF_4035,27,M,UK,Subscriber,214,Desktop
SF_4036,48,M,India,Free,100,Smart TV
SF_4037,62,M,USA,Free,253,Tablet
SF_4038,10,M,Canada,Free,234,Tablet
SF_4039,60,M,Canada,Subscriber,331,Tablet
SF_4040,54,M,USA,Subscriber,97,Smart TV
SF_4041,19,M,Italy,Subscriber,410,Mobile
SF_4042,37,M,UK,Subscriber,232,Mobile
SF_4043,51,F,France,Free,411,Tablet
SF_4044,56,F,UK,Free,258,Tablet
SF_4045,35,M,Canada,Free,44,Tablet
SF_4046,23,M,France,Free,466,Mobile
SF_4047,54,M,India,Subscriber,157,Tablet
SF_4048,32,F,France,Subscriber,425,Tablet
SF_4049,18,M,USA,Subscriber,10,Mobile
SF_4050,49,M,Canada,Subscriber,222,Smart TV
SF_4051,22,M,Canada,Subscriber,377,Mobile
SF_4052,20,M,Canada,Free,132,Desktop
SF_4053,29,M,Italy,Free,227,Mobile
SF_4054,61,M,Italy,Subscriber,494,Desktop
SF_4055,24,M,Canada,Free,26,Tablet
SF_4056,44,M,Canada,Subscriber,233,Tablet
SF_4057,44,M,Canada,Subscriber,485,Tablet
SF_4058,55,M,UK,Free,131,Tablet
SF_4059,40,M,USA,Free,99,Tablet
SF_4060,51,M,UK,Subscriber,490,Tablet
SF_4061,10,M,France,Free,399,Mobile
SF_4062,59,M,France,Free,216,Tablet
SF_4063,41,F,USA,Subscriber,323,Desktop
SF_4064,49,M,Italy,Free,288,Mobile
SF_4065,53,F,UK,Free,60,Smart TV
SF_4066,9,M,Canada,Free,192,Mobile
SF_4067,33,M,USA,Free,382,Desktop
SF_4068,13,M,France,Subscriber,48,Desktop
SF_4069,17,M,Italy,Free,388,Tablet
SF_4070,34,M,India,Free,266,Tablet
SF_4071,51,M,USA,Subscriber,199,Desktop
SF_4072,27,M,Canada,Free,167,Tablet
SF_4073,37,M,Italy,Subscriber,275,Mobile
SF_4074,38,M,India,Subscriber,420,Smart TV
SF_4075,58,M,India,Free,336,Desktop
SF_4076,60,M,France,Free,440,Mobile
SF_4077,41,F,USA,Free,37,Smart TV
SF_4078,27,M,Canada,Free,104,Mobile
SF_4079,23,M,USA,Subscriber,145,Desktop
SF_4080,35,M,USA,Subscriber,20,Smart TV
SF_4081,26,M,Canada,Subscriber,400,Smart TV
SF_4082,52,M,India,Free,67,Smart TV
SF_4083,59,M,USA,Free,391,Mobile
SF_4084,62,M,France,Subscriber,150,Desktop
SF_4085,50,F,France,Subscriber,408,Tablet
SF_4086,52,F,UK,Subscriber,71,Desktop
SF_4087,14,M,India,Free,459,Desktop
SF_4088,29,M,USA,Free,164,Smart TV
SF_4089,51,M,USA,Free,417,Mobile
SF_4090,43,M,Canada,Subscriber,362,Tablet
SF_4091,28,M,India,Free,57,Tablet
SF_4092,25,F,UK,Subscriber,322,Smart TV
SF_4093,59,M,India,Free,487,Tablet
SF_4094,54,M,France,Subscriber,402,Tablet
SF_4095,37,M,Canada,Free,364,Tablet
SF_4096,63,M,India,Free,101,Tablet
SF_4097,37,M,Canada,Subscriber,425,Mobile
SF_4098,41,M,USA,Free,238,Desktop
SF_4099,18,M,Italy,Subscriber,369,Desktop
SF_4100,26,M,France,Free,265,Smart TV
SF_4101,54,M,Italy,Subscriber,470,Smart TV
SF_4102,58,M,UK,Free,274,Tablet
SF_4103,21,M,France,Free,11,Desktop
SF_4104,39,M,France,Subscriber,371,Mobile
SF_4105,28,M,India,Subscriber,495,Smart TV
SF_4106,52,M,Canada,Free,408,Desktop
SF_4107,17,F,France,Subscriber,497,Mobile
SF_4108,40,M,Canada,Subscriber,191,Tablet
SF_4109,59,M,Italy,Subscriber,303,Desktop
SF_4110,9,F,India,Subscriber,182,Mobile
SF_4111,49,M,Italy,Subscriber,55,Desktop
SF_4112,58,M,Italy,Free,426,Mobile
SF_4113,15,M,USA,Subscriber,451,Desktop
SF_4114,42,M,Italy,Subscriber,421,Desktop
SF_4115,62,M,Italy,Free,463,Smart TV
SF_4116,22,M,UK,Subscriber,449,Desktop
SF_4117,47,M,Italy,Free,440,Smart TV
SF_4118,53,M,UK,Free,356,Desktop
SF_4119,17,M,Italy,Free,247,Tablet
SF_4120,28,M,Canada,Subscriber,89,Desktop
SF_4121,42,M,India,Free,240,Tablet
SF_4122,14,M,UK,Free,393,Mobile
SF_4123,58,F,Italy,Subscriber,46,Tablet
SF_4124,58,M,France,Free,71,Mobile
SF_4125,39,M,India,Free,304,Mobile
SF_4126,19,M,India,Free,497,Smart TV
SF_4127,62,M,Italy,Free,340,Tablet
SF_4128,52,M,France,Free,415,Smart TV
SF_4129,16,M,India,Free,329,Mobile
SF_4130,51,M,UK,Free,82,Mobile
SF_4131,17,M,India,Free,481,Mobile
SF_4132,60,M,France,Subscriber,417,Desktop
SF_4133,19,M,USA,Subscriber,410,Mobile
SF_4134,27,F,Italy,Subscriber,34,Tablet
SF_4135,36,M,Italy,Subscriber,410,Desktop
SF_4136,19,M,USA,Subscriber,352,Tablet
SF_4137,13,M,USA,Free,35,Mobile
SF_4138,17,M,Italy,Free,427,Tablet
SF_4139,57,M,France,Free,311,Mobile
SF_4140,12,M,Italy,Free,41,Desktop
SF_4141,14,M,USA,Subscriber,348,Mobile
SF_4142,65,M,France,Subscriber,425,Smart TV
SF_4143,25,F,Canada,Subscriber,307,Tablet
SF_4144,65,M,Italy,Free,17,Mobile
SF_4145,58,F,UK,Subscriber,412,Tablet
SF_4146,50,M,Italy,Free,238,Desktop
SF_4147,57,F,Italy,Free,162,Smart TV
SF_4148,55,F,Canada,Free,280,Smart TV
SF_4149,13,M,UK,Subscriber,171,Tablet
SF_4150,17,M,France,Free,402,Mobile
SF_4151,62,M,Canada,Free,424,Mobile
SF_4152,61,M,USA,Subscriber,92,Mobile
SF_4153,21,M,India,Free,21,Smart TV
SF_4154,50,M,Canada,Free,232,Mobile
SF_4155,40,M,Canada,Subscriber,388,Tablet
SF_4156,61,M,Canada,Free,156,Smart TV
SF_4157,30,M,India,Subscriber,176,Mobile
SF_4158,33,F,France,Free,21,Smart TV
SF_4159,39,F,France,Free,225,Smart TV
SF_4160,51,M,Canada,Subscriber,382,Tablet
SF_4161,41,M,Canada,Subscriber,450,Tablet
SF_4162,42,F,Italy,Subscriber,353,Mobile
SF_4163,23,M,UK,Subscriber,480,Smart TV
SF_4164,63,M,Canada,Free,440,Tablet
SF_4165,37,F,USA,Free,482,Mobile
SF_4166,24,F,India,Subscriber,142,Mobile
SF_4167,48,M,India,Subscriber,65,Smart TV
SF_4168,49,F,India,Subscriber,178,Desktop
SF_4169,50,M,Canada,Subscriber,425,Smart TV
SF_4170,41,M,India,Free,281,Desktop
SF_4171,28,M,Italy,Free,223,Tablet
SF_4172,61,M,Italy,Free,28,Tablet
SF_4173,64,F,Canada,Subscriber,98,Desktop
SF_4174,54,F,USA,Subscriber,453,Desktop
SF_4175,15,M,India,Subscriber,136,Mobile
SF_4176,18,M,France,Subscriber,314,Tablet
SF_4177,10,M,Canada,Subscriber,276,Mobile
SF_4178,65,F,India,Free,338,Mobile
SF_4179,49,F,USA,Subscriber,310,Desktop
SF_4180,21,M,France,Subscriber,217,Smart TV
SF_4181,62,F,Italy,Subscriber,105,Tablet
SF_4182,26,M,USA,Subscriber,427,Smart TV
SF_4183,50,M,UK,Subscriber,171,Mobile
SF_4184,30,M,UK,Subscriber,241,Mobile
SF_4185,35,M,France,Subscriber,341,Smart TV
SF_4186,28,M,Canada,Subscriber,459,Tablet
SF_4187,65,F,UK,Free,161,Desktop
SF_4188,34,M,India,Free,145,Mobile
SF_4189,14,M,India,Free,499,Mobile
SF_4190,29,M,Canada,Free,342,Mobile
SF_4191,14,F,India,Free,456,Desktop
SF_4192,41,M,USA,Subscriber,41,Desktop
SF_4193,32,M,USA,Free,267,Desktop
SF_4194,20,M,Canada,Free,31,Tablet
SF_4195,12,F,Canada,Subscriber,473,Desktop
SF_4196,16,M,UK,Subscriber,332,Desktop
SF_4197,62,F,Canada,Free,316,Desktop
SF_4198,55,M,Canada,Subscriber,112,Tablet
SF_4199,29,F,India,Free,175,Tablet
SF_4200,60,M,France,Free,480,Desktop
SF_4201,64,F,UK,Free,127,Tablet
SF_4202,11,M,India,Free,174,Mobile
SF_4203,49,M,Canada,Subscriber,497,Smart TV
SF_4204,63,M,India,Subscriber,132,Smart TV
SF_4205,24,F,Canada,Subscriber,209,Smart TV
SF_4206,15,F,UK,Free,307,Mobile
SF_4207,61,M,USA,Free,183,Smart TV
SF_4208,49,F,Italy,Free,193,Mobile
SF_4209,19,M,USA,Free,87,Smart TV
SF_4210,25,M,Canada,Free,498,Smart TV
SF_4211,40,M,USA,Free,83,Tablet
SF_4212,35,M,Italy,Subscriber,289,Tablet
SF_4213,59,M,USA,Subscriber,445,Tablet
SF_4214,48,F,USA,Subscriber,486,Tablet
SF_4215,50,M,USA,Subscriber,162,Smart TV
SF_4216,38,M,Canada,Free,343,Tablet
SF_4217,45,M,UK,Free,287,Tablet
SF_4218,9,M,Canada,Free,135,Desktop
SF_4219,52,M,Italy,Free,161,Tablet
SF_4220,59,M,Italy,Subscriber,471,Smart TV
SF_4221,28,M,UK,Free,121,Desktop
SF_4222,16,F,France,Free,444,Mobile
SF_4223,34,F,India,Subscriber,229,Smart TV
SF_4224,51,F,Italy,Subscriber,165,Smart TV
