MovieID,Title,Genres,Language,Country,Total Views
2443,Playing by Heart (1998),Drama|Romance,French,Canada,18346
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,Italian,France,34692
2445,At First Sight (1999),Drama,Spanish,Italy,74680
2446,In Dreams (1999),Thriller,Spanish,Italy,8169
2447,Varsity Blues (1999),Comedy|Drama,Italian,France,16760
2448,Virus (1999),Horror|Sci-Fi,Italian,Italy,62344
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,English,India,51668
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,English,India,64555
2451,"Gate, The (1987)",Horror,German,USA,27416
2452,"Gate II: Trespassers, The (1990)",Horror,German,UK,75690
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,French,UK,7127
2454,"Fly, The (1958)",Horror|Sci-Fi,Italian,Italy,99380
2455,"Fly, The (1986)",Horror|Sci-Fi,French,Canada,51315
2456,"Fly II, The (1989)",Horror|Sci-Fi,Italian,France,75837
2457,Running Scared (1986),Action|Comedy,English,UK,40999
2458,Armed and Dangerous (1986),Comedy|Crime,Italian,UK,72806
2459,"Texas Chainsaw Massacre, The (1974)",Horror,English,Italy,98621
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,Spanish,India,98646
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,Spanish,Italy,24461
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,Italian,India,65993
2463,Ruthless People (1986),Comedy,English,Canada,76888
2464,Trick or Treat (1986),Horror,English,India,99599
2465,Deadly Friend (1986),Horror,French,UK,73871
2466,Belizaire the Cajun (1986),Drama,German,India,89087
2467,"Name of the Rose, The (1986)",Mystery,Spanish,Canada,60015
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,German,Italy,29498
2469,Peggy Sue Got Married (1986),Comedy|Romance,Italian,France,10440
2470,Crocodile Dundee (1986),Adventure|Comedy,French,UK,77336
2471,Crocodile Dundee II (1988),Adventure|Comedy,French,Canada,1118
2472,Tough Guys (1986),Comedy,English,Italy,84796
2473,Soul Man (1986),Comedy,German,France,54792
2474,"Color of Money, The (1986)",Drama,German,USA,56660
2475,52 Pick-Up (1986),Action|Mystery|Thriller,French,Canada,64374
2476,Heartbreak Ridge (1986),Action|War,Italian,USA,80189
2477,Firewalker (1986),Adventure,French,UK,92743
2478,Three Amigos! (1986),Comedy|Western,Italian,USA,16196
2479,Gloria (1999),Drama|Thriller,Spanish,Italy,76111
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,English,UK,14264
2481,My Name Is Joe (1998),Drama|Romance,English,Italy,21155
2482,Still Crazy (1998),Comedy|Romance,Italian,Italy,20590
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,Spanish,Italy,29603
2484,Tinseltown (1998),Comedy,English,USA,56071
2485,She's All That (1999),Comedy|Romance,Italian,India,64800
2486,24-hour Woman (1998),Drama,Italian,Italy,15303
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,Italian,Italy,63525
2488,Peeping Tom (1960),Drama|Horror|Thriller,French,USA,4721
2489,Spanish Fly (1998),Drama,Italian,Canada,40807
2490,Payback (1999),Action|Thriller,English,UK,45039
2491,Simply Irresistible (1999),Comedy|Romance,French,India,45521
2492,20 Dates (1998),Comedy,English,India,36458
2493,"Harmonists, The (1997)",Drama,French,France,65671
2494,"Last Days, The (1998)",Documentary,French,France,58196
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,Italian,Canada,43512
2496,Blast from the Past (1999),Comedy|Romance,Spanish,UK,90310
2497,Message in a Bottle (1999),Romance,French,Canada,44254
2498,My Favorite Martian (1999),Comedy|Sci-Fi,Italian,France,57421
2499,God Said 'Ha!' (1998),Comedy,French,Canada,63769
2500,Jawbreaker (1999),Comedy,French,Canada,84464
2501,October Sky (1999),Drama,Italian,UK,33275
2502,Office Space (1999),Comedy|Romance,French,France,80591
2503,"Apple, The (Sib) (1998)",Drama,Italian,USA,45774
2504,200 Cigarettes (1999),Comedy|Drama,Spanish,UK,43856
2505,8MM (1999),Thriller,English,France,99678
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,Spanish,India,78707
2507,Breakfast of Champions (1999),Comedy,German,UK,98225
2508,"Breaks, The (1999)",Drama,Spanish,Italy,66503
2509,Eight Days a Week (1997),Comedy,English,UK,5444
2510,Just the Ticket (1999),Comedy|Romance,English,USA,98897
2511,"Long Goodbye, The (1973)",Crime,German,UK,49309
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,Spanish,France,56534
2513,Pet Sematary (1989),Horror,Spanish,France,28761
2514,Pet Sematary II (1992),Horror,Italian,USA,44727
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,English,UK,94434
2516,Children of the Corn III (1994),Horror,English,India,49948
2517,Christine (1983),Horror,English,Italy,56059
2518,Night Shift (1982),Comedy,German,Italy,32754
2519,House on Haunted Hill (1958),Horror,French,Canada,52718
2520,Airport (1970),Drama,German,USA,91255
2521,Airport 1975 (1974),Drama,Italian,UK,21341
2522,Airport '77 (1977),Drama,English,UK,36904
2523,Rollercoaster (1977),Drama|Thriller,French,India,28548
2524,"Towering Inferno, The (1974)",Action|Drama,Italian,France,99220
2525,Alligator (1980),Action|Horror|Sci-Fi,German,France,78625
2526,Meteor (1979),Sci-Fi,German,India,5881
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,English,UK,28541
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,French,UK,21433
2529,Planet of the Apes (1968),Action|Sci-Fi,English,India,88133
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,Italian,France,26784
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,German,India,9135
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,English,USA,20767
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,English,Italy,53491
2534,Avalanche (1978),Action,English,UK,20935
2535,Earthquake (1974),Action,Italian,France,34969
2536,"Concorde: Airport '79, The (1979)",Drama,French,Canada,53946
2537,Beyond the Poseidon Adventure (1979),Adventure,Spanish,India,64598
2538,Dancemaker (1998),Documentary,English,France,58557
2539,Analyze This (1999),Comedy,French,Canada,28408
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,Spanish,France,79168
2541,Cruel Intentions (1999),Drama,Spanish,Italy,9316
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,French,Canada,24821
2543,Six Ways to Sunday (1997),Comedy,Spanish,France,69226
2544,"School of Flesh, The (L' École de la chair) (1998)",Drama,Spanish,France,55547
2545,Relax... It's Just Sex (1998),Comedy,English,Italy,75733
2546,"Deep End of the Ocean, The (1999)",Drama,English,UK,22774
2547,Harvest (1998),Drama,Italian,USA,65254
2548,"Rage: Carrie 2, The (1999)",Horror,German,UK,76551
2549,Wing Commander (1999),Action|Sci-Fi,Italian,Canada,21064
2550,"Haunting, The (1963)",Horror|Thriller,Spanish,Canada,64962
2551,Dead Ringers (1988),Drama|Thriller,Spanish,Italy,82371
2552,My Boyfriend's Back (1993),Comedy,German,UK,29319
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,English,France,80051
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,English,Canada,60519
2555,Baby Geniuses (1999),Comedy,German,USA,40616
2556,Telling You (1998),Comedy|Drama|Romance,Spanish,UK,21171
2557,I Stand Alone (Seul contre tous) (1998),Drama,Spanish,UK,3924
2558,Forces of Nature (1999),Comedy|Romance,German,Canada,20994
2559,"King and I, The (1999)",Animation|Children's,English,Italy,65475
2560,Ravenous (1999),Drama|Horror,French,Italy,38301
2561,True Crime (1999),Crime|Thriller,Spanish,Canada,27811
2562,Bandits (1997),Drama,English,India,10172
2563,Beauty (1998),Drama,Italian,UK,9122
2564,"Empty Mirror, The (1999)",Drama,English,UK,97335
2565,"King and I, The (1956)",Musical,Spanish,Canada,94513
2566,Doug's 1st Movie (1999),Animation|Children's,English,Italy,27570
2567,EDtv (1999),Comedy,German,UK,50084
2568,"Mod Squad, The (1999)",Action|Crime,Italian,France,9544
2569,Among Giants (1998),Drama|Romance,Spanish,Canada,64562
2570,"Walk on the Moon, A (1999)",Drama|Romance,Italian,India,20395
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,French,Italy,50172
2572,10 Things I Hate About You (1999),Comedy|Romance,French,USA,48787
2573,Tango (1998),Drama,Italian,Italy,41625
2574,"Out-of-Towners, The (1999)",Comedy,Italian,USA,26948
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,French,France,17723
2576,"Love, etc. (1996)",Drama,Spanish,India,63694
2577,Metroland (1997),Comedy|Drama,German,UK,8519
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,Spanish,Italy,27109
2579,Following (1998),Drama,Spanish,UK,78591
2580,Go (1999),Crime,English,UK,41807
2581,Never Been Kissed (1999),Comedy|Romance,French,India,72016
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,French,France,48378
2583,Cookie's Fortune (1999),Mystery,Spanish,Italy,99362
2584,Foolish (1999),Comedy,French,UK,5672
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,Italian,Italy,73919
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,French,India,20956
2587,Life (1999),Comedy,English,India,19475
2588,Clubland (1998),Drama,French,UK,18078
2589,Friends & Lovers (1999),Comedy|Drama|Romance,Italian,Italy,73037
2590,Hideous Kinky (1998),Drama,Italian,UK,59344
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,German,India,32342
2592,"Joyriders, The (1999)",Drama,Italian,USA,3766
2593,"Monster, The (Il Mostro) (1994)",Comedy,English,India,58686
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,Spanish,USA,64987
2595,Photographer (Fotoamator) (1998),Documentary,German,France,48679
2596,SLC Punk! (1998),Comedy|Drama,German,Canada,32476
2597,Lost & Found (1999),Comedy|Romance,Spanish,India,31587
2598,Pushing Tin (1999),Comedy,German,Italy,46778
2599,Election (1999),Comedy,Italian,USA,41173
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,Italian,UK,70964
2601,"Little Bit of Soul, A (1998)",Comedy,English,Canada,26911
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,German,Canada,69903
2603,Nô (1998),Drama,English,France,40478
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,English,Canada,60976
2605,Entrapment (1999),Crime|Thriller,German,Canada,6691
2606,Idle Hands (1999),Comedy|Horror,Spanish,UK,86521
2607,Get Real (1998),Drama,Italian,India,99334
2608,Heaven (1998),Thriller,German,Italy,75763
2609,"King of Masks, The (Bian Lian) (1996)",Drama,German,Canada,81273
2610,Three Seasons (1999),Drama,Italian,India,13140
2611,"Winslow Boy, The (1998)",Drama,Italian,Italy,15476
2612,Mildred Pierce (1945),Drama,English,Italy,47357
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,German,France,65104
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,English,India,15133
2615,My Science Project (1985),Adventure|Sci-Fi,English,Canada,18376
2616,Dick Tracy (1990),Action|Crime,English,Canada,74225
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,Spanish,USA,8955
2618,"Castle, The (1997)",Comedy,German,USA,24589
2619,Mascara (1999),Drama,Italian,Canada,46718
2620,This Is My Father (1998),Drama|Romance,Italian,Italy,64618
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,English,France,70119
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,Italian,Canada,33213
2623,Trippin' (1999),Comedy,German,UK,32426
2624,After Life (1998),Drama,Spanish,France,50777
2625,Black Mask (Hak hap) (1996),Action,Italian,France,58563
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,French,Canada,74274
2627,Endurance (1998),Documentary|Drama,French,Italy,58491
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,French,UK,37881
2629,"Love Letter, The (1999)",Comedy|Romance,Italian,Canada,51575
2630,Besieged (L' Assedio) (1998),Drama,Spanish,UK,27298
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,German,Canada,58107
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,English,India,73630
2633,"Mummy, The (1932)",Horror|Romance,Spanish,France,48719
2634,"Mummy, The (1959)",Horror,English,USA,38593
2635,"Mummy's Curse, The (1944)",Horror,German,Canada,80001
2636,"Mummy's Ghost, The (1944)",Horror,Italian,Canada,27731
2637,"Mummy's Hand, The (1940)",Horror,French,India,50483
2638,"Mummy's Tomb, The (1942)",Horror,French,India,32278
2639,Mommie Dearest (1981),Drama,French,UK,46231
2640,Superman (1978),Action|Adventure|Sci-Fi,English,UK,33136
2641,Superman II (1980),Action|Adventure|Sci-Fi,English,Canada,74754
2642,Superman III (1983),Action|Adventure|Sci-Fi,Spanish,Canada,3510
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,Italian,Canada,16795
2644,Dracula (1931),Horror,French,France,34160
2645,Dracula (1958),Horror,Italian,Canada,7186
2646,House of Dracula (1945),Horror,English,Canada,99987
2647,House of Frankenstein (1944),Horror,French,Italy,8141
2648,Frankenstein (1931),Horror,German,USA,40385
2649,Son of Frankenstein (1939),Horror,German,UK,34864
2650,"Ghost of Frankenstein, The (1942)",Horror,German,Italy,58558
2651,Frankenstein Meets the Wolf Man (1943),Horror,Spanish,UK,93130
2652,"Curse of Frankenstein, The (1957)",Horror,German,France,79954
2653,Son of Dracula (1943),Horror,Spanish,India,50757
2654,"Wolf Man, The (1941)",Horror,English,UK,64531
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,Italian,France,6095
2656,Tarantula (1955),Horror|Sci-Fi,English,Italy,78832
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,Spanish,India,49564
2658,"Flying Saucer, The (1950)",Sci-Fi,French,France,89806
2659,It Came from Hollywood (1982),Comedy|Documentary,English,Italy,33460
2660,"Thing From Another World, The (1951)",Sci-Fi,Spanish,Italy,4607
2661,It Came from Outer Space (1953),Sci-Fi,Spanish,France,54147
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,Italian,France,1763
2663,It Came from Beneath the Sea (1955),Sci-Fi,French,Italy,36830
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,German,Canada,31945
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,French,Canada,9335
2666,It Conquered the World (1956),Sci-Fi,Spanish,France,21088
2667,"Mole People, The (1956)",Sci-Fi,Italian,Italy,25794
2668,Swamp Thing (1982),Horror|Sci-Fi,Italian,India,43624
2669,Pork Chop Hill (1959),War,German,UK,49294
2670,"Run Silent, Run Deep (1958)",War,German,UK,56660
2671,Notting Hill (1999),Comedy|Romance,Italian,France,19718
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,German,Italy,92521
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,Spanish,India,99711
2674,"Loss of Sexual Innocence, The (1999)",Drama,German,India,51278
2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,English,UK,58660
2676,Instinct (1999),Drama|Thriller,Italian,India,11554
2677,Buena Vista Social Club (1999),Documentary,Italian,India,4725
2678,Desert Blue (1999),Drama,German,Canada,13846
2679,Finding North (1999),Drama|Romance,French,Canada,62683
2680,Floating (1997),Drama,Spanish,USA,26349
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,English,UK,58687
2682,Limbo (1999),Drama,French,France,5079
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,Italian,Canada,5108
2684,Taxman (1999),Comedy|Drama,English,Canada,19404
2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,Italian,USA,44174
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,French,Italy,71460
2687,Tarzan (1999),Animation|Children's,Spanish,India,33431
2688,"General's Daughter, The (1999)",Drama|Thriller,French,Canada,62491
2689,Get Bruce (1999),Documentary,Italian,France,55529
2690,"Ideal Husband, An (1999)",Comedy,German,Canada,6752
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,English,Canada,23183
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,Spanish,UK,39592
2693,Trekkies (1997),Documentary,Italian,USA,1871
2694,Big Daddy (1999),Comedy,Spanish,USA,19913
2695,"Boys, The (1997)",Drama,French,France,27544
2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,Spanish,France,38925
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,Italian,France,49543
2698,Zone 39 (1997),Sci-Fi,English,Italy,56700
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,French,India,30676
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,English,USA,25163
2701,Wild Wild West (1999),Action|Sci-Fi|Western,French,USA,7119
2702,Summer of Sam (1999),Drama,Spanish,USA,12473
2703,Broken Vessels (1998),Drama,Italian,Canada,32405
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,German,India,7780
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,Italian,Italy,18111
2706,American Pie (1999),Comedy,German,USA,22640
2707,Arlington Road (1999),Thriller,German,UK,90491
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,French,France,85333
2709,Muppets From Space (1999),Children's|Comedy,Spanish,Italy,3199
2710,"Blair Witch Project, The (1999)",Horror,Italian,UK,71130
2711,My Life So Far (1999),Drama,French,Canada,84745
2712,Eyes Wide Shut (1999),Drama,German,UK,59247
2713,Lake Placid (1999),Horror|Thriller,Spanish,USA,64324
2714,"Wood, The (1999)",Drama,French,India,78747
2715,"Velocity of Gary, The (1998)",Comedy|Romance,French,India,37332
2716,Ghostbusters (1984),Comedy|Horror,Italian,Canada,68405
2717,Ghostbusters II (1989),Comedy|Horror,Italian,UK,72028
2718,Drop Dead Gorgeous (1999),Comedy,English,Italy,70480
2719,"Haunting, The (1999)",Horror|Thriller,Italian,Italy,35356
2720,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,Italian,India,97145
2721,Trick (1999),Romance,Italian,UK,73581
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,English,India,6568
2723,Mystery Men (1999),Action|Adventure|Comedy,Italian,France,96408
2724,Runaway Bride (1999),Comedy|Romance,Italian,UK,19049
